provider_id,provider_name,policy_url,domains
2299,Optomaton,http://optomaton.com/privacy.html,a.volvelle.tech eu.a.volvelle.tech eu.volvelle.tech use.a.volvelle.tech use.volvelle.tech usw.a.volvelle.tech usw.volvelle.tech volvelle.tech
2305,E-Contenta,https://e-contenta.com/en/privacy/,ads.e-contenta.com cdn.e-contenta.com dsp.e-contenta.com e-contenta.com front.e-contenta.com st.e-contenta.com static.e-contenta.com sync.e-contenta.com track.e-contenta.com
2306,Naoplay,http://www.digigladd.com/privacy.php,digigladd.com digigladd.fr digigladd.net gladdiator.com gladdiator.io
2310,Cint,https://www.cint.com/participant-privacy-notice/,c.cintnetworks.com cint-networks.com collector.cint.com
2311,Sift Media,https://www.sift.co/privacy,sift.co vabid.prod.sift.co
2312,StartApp,https://www.startapp.com/policy/privacy-policy/,startapp.com startappnetwork.com startappservice.com
2315,Adzymic,http://www.adzymic.co/privacy,engine.enzymic.co enzymic-staging.s3-us-west-2.amazonaws.com enzymic.s3-ap-southeast-1.amazonaws.com imagecdn.enzymic.co static.enzymic.co staticcdn.enzymic.co stats.enzymic.co videocdn.enzymic.co
2316,"Expedia, Inc.",https://www.expedia.co.uk/p/support/privacy,travel-assets.com trvl-px.com uciservice.com
2320,DeepIntent,https://www.deepintent.com/datapolicy/,beacon.deepintent.com deepintent.com uscentral-x.deepintent.com useast-x.deepintent.com uswest-x.deepintent.com
2325,OmniVirt,https://www.omnivirt.com/tos/privacy/,3dx-assets.vroptimal.com adsoptimal.com node.adsoptimal.com omnivirt.com remote.vroptimal-3dx-assets.com static.vroptimal-3dx-assets.com upload.omnivirt.com vr-assets.adsoptimal.com vroptimal-3dx-assets.com vroptimal.com www.vroptimal-3dx-assets.com
2328,fluct,https://corp.fluct.jp/privacy/,adingo.jp b-kr.dr.adingo.jp b.dr.adingo.jp cdn-fluct.sh.adingo.jp cs.adingo.jp d-kr.dr.adingo.jp d.dr.adingo.jp fluct-dr-kr.s3.amazonaws.com fluct-kmkz.s3.amazonaws.com fluct.jp gcmadv-cdn.goldspotmedia.com gcmadv.goldspotmedia.com gcmast-cdn.goldspotmedia.com gcmtrk.goldspotmedia.com goldspotmedia.com jp.mispot.goldspotmedia.com jp3adv-cdn.goldspotmedia.com jp3adv.goldspotmedia.com jp3ast-cdn.goldspotmedia.com jp3ast.goldspotmedia.com jp3trk.goldspotmedia.com jp3vrt.goldspotmedia.com jpmispot.goldspotmedia.com sh.adingo.jp us.mispot.goldspotmedia.com usmispot.goldspotmedia.com
2331,Zucks,http://zucks.co.jp/en/privacy/,ll.zucks.net static.zucks.net.zimg.jp zucks.net zucks.net.zimg.jp
2334,Conversion Logic,http://www.conversionlogic.com/privacy-policy-overview/,c.conversionlogic.net conversionlogic.com
2335,CollegeHumor,http://www.collegehumor.com/static/privacy,collegehumor.com dorkly.com watchloud.com
2336,Louder,http://louder.com.au/privacy/,louder.com.au
2337,Zuuvi,http://zuuvi.com/en/privacy.php,cdn.zuuvi.com data.zuuvi.com event.zuuvi.com link.zuuvi.com
2343,Viant,https://viantinc.com/privacy-policy/,cdn.viantsuite.com sdk.viantsuite.com viantinc.com
2346,TabMo,http://static.tabmo.io.s3.amazonaws.com/privacy-policy/index.html,analytics.hawk-platform.io hawk-platform.io manager.hawk-platform.io tabmo.io tabmo.net
2354,Snitcher.com,http://help.snitcher.com/general-information/does-snitcher-conform-to-the-gdpr,cdn.sntchx.net click.sntchx.net cm.sntchx.net media.sntchx.net router.eu.sntchx.net snitcher.com sntchx.net
2357,Analights,https://analights.com/docs/analights-consent-to-the-processing-of-personal-data-en.pdf,analights.com backend.analights.com backend2.analights.com backend3.analights.com backend4.analights.com backend5.analights.com backend6.analights.com backend7.analights.com backend8.analights.com backend9.analights.com
2358,ROMIR,http://ssp.rmh.ru/files/privacy_policy_eng.pdf,rgi.io rmh.ru romir.ru ssp.rmh.ru
2359,Pi-rate / pubintl,https://pi-rate.com.au/privacy.html,dsp-sydney.pi-rate.com.au dsp-us-east.pi-rate.com.au dsp.pi-rate.com.au dspseoul.pi-rate.com.au dspsgp.pi-rate.com.au js.pi-rate.com.au mopub.pi-rate.com.au pi-rate.com.au pirate.com.au post.pi-rate.com.au postseoul.pi-rate.com.au postsgp.pi-rate.com.au postuseast.pi-rate.com.au
2366,Addition Plus,http://additionplus.com/privacy-policy/,d.additionplus.com t.additionplus.com
2370,Cauly,https://www.cauly.net/index.html#/home/privacy4,ad.cauly.co.kr cauly.co.kr cauly.net click.cauly.co.kr
2373,Dentsu Aegis Network,http://www.dentsu.com/termsofuse/data_policy.html,dantrack.net media.dantrack.net
2376,Millemedia,https://www.millemedia.de/datenschutz/,adserver.millemedia.de tkads.millemedia.de
2377,ProData Media,http://prodata.media/gdpr.html,api.platform.fraudfree.net click.fraudfree.net pd-campaign.com platform.fraudfree.net reporting.prodata.media tracking.fraudfree.net us-east.rtb.prodata.media whitelabel.fraudfree.net
2382,Smartology,https://www.smartology.net/privacy-policy/,a.smartology.co c.smartology.co rtb.ap-southeast-1.smartology.co rtb.eu-central-1.smartology.co rtb.us-east-1.smartology.co rtb.us-west-1.smartology.co s.smartology.co smartology.co
2387,Bidease,https://bidease.com/terms-of-use,adx-eu-b.bidease.com adx-us-b.bidease.com bidder.mdspinc.com creative.bidease.com track-eu.bidease.com track-us.bidease.com
2389,Quadas,http://www.quadas.com/ys.php?gid=0,b-dsp.vpadn.com c-dsp.vpadn.com google-adx.vpadn.com google-cs.vpadn.com img-dsp.vpadn.com vast-dsp.vpadn.com vpadn.com
2392,22-Visions,http://www.universalmediasolutions.net/DataPrivacy,defacto-x.net smarttracking.defacto-x.net tr.escnetservices.com valuetool.de
2394,Quple,http://quple.io/privacy.html,madberry-services.net madberry.net quple.io quple.net quple.rocks qupletech.com
2400,Stratio Big Data,https://www.mutua.es/politica-cookies/,mmservices.strat.io mmservices.stratio.com strat.io stratio.com
2403,SCIBIDS TECHNOLOGY,http://scibids.com/privacy,sbds.io
2405,Cortex,http://www.heraldweekly.com/privacy-policy/,api-dev.cortex-empire.com api-staging.cortex-empire.com api-stagingtwo.cortex-empire.com api.cortex-empire.com cortex-empire.com
2406,appTV,https://www.apptv.com/privacy-policy,adro.io app.tv apptv.com pixque.com
2407,ProgSol.cz,http://www.impressionmedia.cz/files/Zasady-ochrany-a-zpracovani-osobnich-udaju-IM.pdf,gdn.xmlcanvas.com howtovideo.info psr.xmlcanvas.com xmlcanvas.com
2410,Rezonence,https://rezonence.com/privacy-policy/,cdn3.rezonence.com
2411,LKQD,http://www.lkqd.com/privacy-policy/,ad.lkqd.net creative.lkqd.net cs.lkqd.net lkqd.com lkqd.net lookup.lkqd.net m.lkqd.net s.lkqd.net us.lkqd.net
2413,Madington,https://delivered-by-madington.com/dat-privacy-policy/,content.firecracker.no delivered-by-madington.com dynamic.firecracker.no ibv.streamedby.com srv.firecracker.no static.firecracker.no track.firecracker.no track.streamedby.com
2414,MADGIC,https://www.madgic.com/privacy-and-protection-policy/,ads.madgic.com
2415,Digiseg,http://www.digiseg.io/GDPR/,data01.digiseg.net data02.digiseg.net data03.digiseg.net data04.digiseg.net data05.digiseg.net data06.digiseg.net data07.digiseg.net data08.digiseg.net data09.digiseg.net digiseg.io digiseg.net
2416,UNICORN,https://uncn.jp/cup?lan=en,cf.uncn.jp ds.uncn.jp is.uncn.jp uncn.jp
2418,Wonderbly,https://wonderbly.com/pages/privacy-policy,pixels.lostmy.name wonderbly.com
2422,YouGov,https://yougov.co.uk/about/terms-combined/#/terms,tracker.yougov.com yougov.com
2425,Double Check,https://adchex.com,adchex.com dc.adchex.com
2427,Smart.bid ltd,http://www.smart.bid/privacy/,ads.smart.bid adserver.smart.bid smart.bid
2435,RAM,http://www.rampanel.com/ram_privacy_policy.html,inviso.rampanel.com rwa.rampanel.com
2437,OneTag,https://www.onetag.net/privacy/,ads.onetag-sys.com ibv.onetag-sys.com onetag-cdn.com onetag-sys.com onetag.com onetag.net
2440,Fiverr,https://www.fiverr.com/privacy-policy,api.fiverr.com fiverr.com
2441,Adikteev,https://www.adikteev.com/eu/privacy/,adikteev.com cdn-ww.adikteev.com cdn.adikteev.com cdn.motionlead.com cdn.trademob.com click-ap.adikteev.com click-eu.adikteev.com click-us.adikteev.com creative-events.adikteev.com creative-platform-content-server.adikteev.com event-adserver.adikteev.com impression-ap.adikteev.com impression-eu.adikteev.com impression-us.adikteev.com motionlead.com serve-adserver.adikteev.com trademob.com udelivery.trademob.com video.adikteev.com video.motionlead.com
2447,Pure Cobalt,https://www.purecobalt.com/policy/,geoip.purecobalt.com
2453,Cedato,https://www.cedato.com/privacy-policy/,a.algoplyg.com a.plyvstg.com a.vdoplyrg.com algovid.tv c.algoplyg.com c.plyvstg.com c.vdoplyrg.com cdn*.algovid.tv m.algoplyg.com m.plyvstg.com m.vdoplyrg.com mc.algoplyg.com mc.plyvstg.com mc.vdoplyrg.com s*.algoplyg.com s*.plyvstg.com s*.vdoplyrg.com v.algoplyg.com v.plyvstg.com v.vdoplyrg.com
2459,Realytics,https://www.realytics.io/gdpr-and-how-realytics-is-getting-ready/,ads-api.rytlcs.com api.realytics.io m.realytics.io realytics.io rytlcs.com
2461,Twinpine,http://twinpinenetwork.com/privacy-policy/,dsp.twinpinenetwork.com twinpinenetwork.com
2462,Mopedo,http://mopedo.com/privacy-terms/,drtb-mopedo.com mopedo.com
2464,NEORY GmbH,https://www.neory.com/privacy.html,ad*.ad-srv.net ad-srv.net ad.ad-srv.net cdn.contentspread.net contentspread.net hal9000*.redintelligence.net hal9000.redintelligence.net neory-tm.net redintelligence.net t*.neory-tm.net t.neory-tm.net tm*.ad-srv.net tm.ad-srv.net toolbox.contentspread.net
2467,Phaistos Networks,http://adman.gr/gdpr,adman.gr bold.adman.gr ibv.adman.gr obj.adman.gr static.adman.gr talos.adman.gr
2468,Maelico LTD,http://hyperadx.com/privacy_policy.html,rtb.hyperadx.com
2472,GroundhogTech,http://www.ghtinc.com/mi-dsp/privacy-policies/,midsp.ghtinc.com
2477,Netscore,http://netscore.pl/polityka-prywatnosci/,app.netscore.eu cdn-sp.netsco.re cdn.netsco.re cdn.netscore.eu cdn01.nescore.eu cdn01.netsco.re cdn02.nescore.eu cdn02.netsco.re go01.netscore.eu go02.netscore.eu go03.netscore.eu go04.netscore.eu go05.netscore.eu netsco.re netscore.eu px.netsco.re px01.netsco.re px02.netsco.re
2481,Ve Interactive,https://www.ve.com/privacy-policy,az416426.vo.msecnd.net veads-cdn-e1.azureedge.net veads-cdn-e1.ve.com veads-customerassets-cdn-e1.ve.com veads-templates-cdn-e1.azureedge.net veads-templates-cdn-e1.ve.com veads.veinteractive.com veinteractive.com
2484,OpenLedger ApS,https://hubdsp.com/assets_new/files/privacy_policy.pdf,hubdsp.com
2486,Whichit UK Ltd,https://www.getwhichit.com/dataprotection,ads.getwhichit.com app.getwhichit.com cdn.getwhichit.com getwhichit.com leadads.getwhichit.com
2488,Atedra,https://www.atedra.com/privacy-policy/,adstanding.com atedra.com
2492,Vuble,http://vuble.tv/privacy,ad.mediabong.com ad.mediabong.net player.mediabong.com player.mediabong.net static.mediabong.com video.mediabong.com
2493,adlocal.net,http://adlocal.net/privacy.php,adlocal.net ads.adlocal.net app.adlocal.net cdn.adlocal.net static.adlocal.net
2496,DServe,http://dserve.dentsu360th.com/privacy-policy,dentsu360th.com dserve.dentsu360th.com
2497,Freckle IoT,https://freckleiot.com/privacy-policy/,api.freckleiot.com frix.freckleiot.com tracking.freckleinc.com
2498,REES46,https://docs.rees46.com/display/en/Legal,adx.rees46.com bid.rees46.com cdn.rees46.com rtb.rees46.com
2499,ThoughtLeadr,http://www.thoughtleadr.com/privacy-policy/,a.thoughtleadr.com b.thoughtleadr.com cdn.thoughtleadr.com display.thoughtleadr.com media-cdn.thoughtleadr.com
2504,Cuebiq,https://www.cuebiq.com/privacypolicy/,in.qbk1.com
2506,Haensel AMS,https://haensel-ams.com/data-privacy/,d*.h-ams.net d00.h-ams.net d01.h-ams.net d99.h-ams.net dynamic.h-ams.net rt.h-ams.net s*.h-ams.net s00.h-ams.net s01.h-ams.net s99.h-ams.net t*.h-ams.net t00.h-ams.net t01h-ams.net t99.h-ams.net
2510,KAYAK,https://www.kayak.com/privacy,ca.kayak.com cn.kayak.com fi.kayak.com gr.kayak.com kayak.com nz.kayak.com tw.kayak.com www.kayak.com
2511,Advmaker,https://advmaker.net/policy/,dsp.teamhst.net dsp.teamrtb.net teamhst.net teamrtb.net
2512,VRTCAL,https://vrtcal.com/docs/Terms.pdf,adplatform.vrtcal.com exchange.vrtcal.com exchange2.vrtcal.com rtb.vrtcal.com rtb2.vrtcal.com tc-ts.vrtcal.com tc.vrtcal.com ui.vrtcal.com vrtcal.com www.vrtcal.com
2517,NativeAds.com,https://nativeads.com/privacy-policy.php,click-dsp-east.nativeads.com click-dsp-eu.nativeads.com click-dsp-west.nativeads.com dsp-east.nativeads.com dsp-eu.nativeads.com dsp-static.nativeads.com dsp-west.nativeads.com win-dsp-east.nativeads.com win-dsp-eu.nativeads.com win-dsp-west.nativeads.com
2526,BDSK Handels GmbH & Co. KG,https://www.xxxlutz.de/ocms/privacy,adc.moebelix.at adc.moemax.at adc.moemax.de adc.xxxlshop.de adc.xxxlutz.at adc.xxxlutz.cz adc.xxxlutz.de xxxlutz.de
2527,RIESENIA.com,https://www.adboost.sk/gdpr.html,adboost.sk ads.adboost.sk adx.dsp.adboost.sk api.adboost.sk cdn.adboost.sk hit.adboost.sk pixel.adboost.sk tracker.adboost.sk
2531,Objective Partners,https://www.objectivepartners.com/cookie-policy-and-privacy-statement/,opt.objectiveportal.com
2532,Airtory,https://airtory.com/privacy_policy.html,adtag.org airtory.com airtory.net cdn.airtory.com studio.airtory.com
2534,SPACE ADSERVER,https://adx.space/policy.html,00px.net adx.space cdn.00px.net
2535,Cheetah Mobile,http://ads.cmcm.com/privacy,ssdk.adkmob.com
2542,Spring Venture Group,http://www.springventuregroup.com/privacy-policy/,my.seniormarketquotes.com quote.unitedmedicareadvisors.com springbidder.com springventuregroup.com
2544,Platform360,http://platform360.co/privacy.html,europe.gh.pfrm.co gh-srv-apac.pfrm.co gh-srv-eu.pfrm.co gh-srv-us.pfrm.co gh-srv-us2.pfrm.co pfrm.co platform360.co serve360.co sync.pfrm.co track.pfrm.co track360.co us.gh.pfrm.co
2552,Onseo,http://onseo.biz/privacy.html,b.ads.onseo.biz bs.ads.onseo.biz pal.ads.onseo.biz
2555,Mobvista/Mintegral,https://www.mintegral.com/en/privacy,analytics-test.dspunion.com analytics.dspunion.com assets.dspunion.com dsp.mobvista.com dspunion.com mobvista.com sg.dspunion.com sg01.dspunion.com test.dspunion.com tkdsp.mobvista.com tkimpdsp.mobvista.com us.dspunion.com us01.dspunion.com usdsp-test.mobvista.com usdsp.mobvista.com usimpdsp.mobvista.com
2559,DynAdmic Corporation,http://us.dynadmic.com/privacy-policy/,ap1.dyncorptrk.com ap2.dyncorptrk.com cdn.n.dyncorpstc.com dyncorptrk.com eu1.dyncorptrk.com g.dyncorptrk.com g.t.dyncorptrk.com n.ap1.dyncorptrk.com n.ap2.dyncorptrk.com n.eu1.dyncorptrk.com n.us1.dyncorptrk.com t.ap1.dyncorptrk.com t.ap2.dyncorptrk.com t.dyncorptrk.com t.eu1.dyncorptrk.com t.us1.dyncorptrk.com us1.dyncorptrk.com
2563,Credebat,https://www.credebat.com/privacy-policy,cdn.credebat.com credebat.com dsp.credebat.com omnidsp.com sync.credebat.com t.credebat.com
2564,Gruuv Interactive,https://www.gruuvinteractive.com/privacy-policy/,admin.adtags.mobi ads.adtags.mobi adtags.mobi builder.gruuvinteractive.com cdn.adtags.mobi cdnvideo.adtags.mobi demo.adtags.mobi gruuvinteractive.com tracking.adtags.mobi videocdn.adtags.mobi www.adtags.mobi www.gruuvinteractive.com
2567,Supership,https://supership.jp/optout/,console.scaleout.jp i.socdm.com ssl.socdm.com tg.socdm.com
2568,"Marketing Science Consulting Group, Inc.",http://mktsci.com/privacy_policy.htm,api.b2c.com
2569,Reactive,http://reactive-agency.ru/,creatives.upravel.com dmp.upravel.com dsp.upravel.com img.upravel.com matcher.upravel.com media.upravel.com st.upravel.com static.upravel.com sync.upravel.com video.upravel.com
2571,DENTSU,http://www.dentsu.co.jp/terms/data_policy.html,pp.d2-apps.net
2572,Downstream.ai,http://www.downstream.ai/privacy.html,ads.downstream.ai adx-ibv.downstream.ai adx.downstream.ai dashboard-west.downstream.ai dashboard.downstream.ai downstream.ai
2573,BidMotion,http://www.bidmotion.com/gdpr,dsp-assets.serving-solutions001.com dsp-assets.serving-solutions002.com dsp-assets.serving-solutions003.com dsp-bidder.bidmotion.com dsp-bidder.de.prod.bidmotion.com dsp-bidder.nv.prod.bidmotion.com dsp-video.bidmotion.com dsp.bidmotion.com rtb.bidmotion.com
2575,Essens,https://essens.no/privacy-policy/,aic.essens.no aic.essrtb.com app.essens.no atag.essens.no atag.essrtb.com bid.essens.no bid.essrtb.com essens.no essrtb.com tracking.essens.no
2577,AppsFlyer,https://www.appsflyer.com/privacy-policy/,app.appsflyer.com impression.appsflyer.com onelink.me
2579,NetSuccess,https://www.inres.sk/optout/index_sk.html,inres.sk inres.uspech.sk netsuccess.sk
2583,Nexus Soft,https://www.nexus-soft.org/index/privacy,rtb5.mybestclick.net
2584,Giantmedia,http://giantmedia.com/about-giant/privacy-policy/,cdn.giantmedia.com dsp-e.videostat.com dsp.videostat.com e-dsp-e.videostat.com e-dsp.videostat.com e-e.videostat.com e.videostat.com giantmedia.com videostat.com
2586,GP One,http://www.gsi-one.org/templates/gsi/en/files/privacy_policy.pdf,a.gsitrix.com gsitrix.com
2589,IgnitionAI,http://www.ignition.ai/privacy-policy,isitelab.io
2595,Parrable,https://www.parrable.com/privacy,h.parrable.com
2596,BannerBuilder,http://bannerbuilder.co.nz/privacy-policy/,bannerbuilder.co.nz cdn.bannerbuilder.co.nz cdn.d4.digital d4.digital
2597,Instinctive,https://instinctive.io/privacy,engine.instinctiveads.com instinctive.cloud instinctive.io instinctiveads.com load.instinctiveads.com
2601,eMarketingSolutions,https://emarketingsolutions.es/privacy-policy,ad.uinterbox.com adserving.uinterbox.com emas.uinterbox.com uinterbox.com
2604,Native Touch,https://nativetouch.com/privacy-policy/,nativetouch.com nativetouch.io
2605,Branch,https://branch.io/policies/,airbnb.app.link api.branch.io app.link bnc.lt impression.link sephora.app.link
2608,Bannerwise,https://bannerwise.io/privacy-policy/,bns.bannerwise.io serving.bannerwise.io
2609,Pathmatics,https://www.pathmatics.com/privacy#advertising,aws.pathmatics.com
2610,N2,https://n2.fi/privacy-policy/,n2campaigns.fi
2612,Net Info,https://www.netinfocompany.bg/privacy.php,7talents.bg abv.bg adwise.bg album.bg anabas.bg avtomobilni.bg bog.bg carmarket.bg darikfinance.bg darikjobs.bg darikmall.bg dariknews.bg dariknews.com dariknews.info dariknews.net darikspace.com darikweb.bg darikweb.com dark.bg dfm.bg dox.bg dvama.bg dvama.com edna.bg finansist.bg gbg.bg gong.bg gyuvetch.bg izgodnioferti.bg izgodniteoferti.bg kalendar.bg lev.bg log.bg ma4.bg matracite.bg minalo.bg moeto.bg naspise.bg naspise.com nego.bg netinfo.bg netinfocompany.bg nova.bg novanews.bg obektiv.bg pariteni.bg photoalbum.bg pita.bg plener.bg praznik.bg prognoza.bg sinoptik.bg sofiaphotoagency.com sportni.bg sravni.bg thecoolhunter.bg ulicanaparite.bg unp.bg vbox7.com vbox8.org vcards.bg vesti.bg vgames.bg vivit.bg vmusic.bg vplay.bg vremeto.bg zar.bg zazz.bg
2614,Adnetic,https://adnetic.ru/policies/privacy,adnetic.io adnetic.ru desk.adnetic.ru dmp.shopnetic.com shopnetic.com
2621,OpinionAds,https://opinionads.com/privacy,adserver.opinionads.com opinionads.com opinionadsbucket.s3.amazonaws.com tapcliq.com
2622,Connatix,https://connatix.com/privacy-policy/,u.connatix.com v.connatix.com
2624,Widespace,https://www.widespace.com/legal/privacy-policy-notice/,click.widespace.com engine.widespace.com inscreen.widespace.com static.ws-cdn.com survey.widespace.com tag.widespace.com userbeacon.widespace.com vid.ws-cdn.com widespace.com ws-cdn.com
2628,Qualtrics,https://www.qualtrics.com/uk/platform/gdpr/,co1.qualtrics.com qualtrics.com st3.qualtrics.com
2629,Advertserve,https://privacy.advertserve.com/,ads.localmarketinginstitute.com ads.metroparent.com advertserve.com cdn.collabollc.com creatives.localmarketinginstitute.com creatives.metroparent.com sdk.collabollc.com viantsuite.com videos.advertserve.com
2632,adrule,https://www.adrule.net/de/datenschutz/,adrule.net argh.mobi cdn.hyj.mobi d.hyj.mobi hyj.mobi pix.hyj.mobi
2634,Touch Ads,https://touchads.com/company-index.html#privacy-policy,za.playsocialgames.com
2636,Softcrylic,https://softcrylic.com/privacy-policy/,tapestrykpi.com threads.tapestrykpi.com
2639,INFINIA,https://www.infiniamobile.com/politica-de-privacidad/,api.infiniamobile.com infiniamobile.com
2643,Sape,https://traffic.sape.ru/policy.html,cdn-rtb.sape.ru cdn-rtb2.sape.ru dsp-rtb.sape.ru sape.ru traffic.sape.ru
2645,AdPlay,https://rtb.adplay-mobile.com/privacy-policy,adapi.adplay-mobile.com adplay-mobile.com adplaytechnology.com bidder.adplay-mobile.com bidders.adplay-mobile.com rtb.adplay-mobile.com
2646,AppGrowth Inc.,https://s3.amazonaws.com/appgrowth-cloud/legal/Privacy-Policy-Appgrowth.pdf,appgrowth.com bidder.appgrowth.com creative-cdn.appgrowth.com
2647,Blueworks,https://hleb.agency/policy/eng/index.html,advbear.com advspace.net cdn.advbear.com cdn.advspace.net i.advbear.com i.advspace.net j.advbear.com j.advspace.net v.advbear.com v.advspace.net
2649,Seenthis,https://seenthis.co/privacy-notice-2018-04-18.pdf,npv-cdn.seenthis.se seenthis.se t.seenthis.se video.seenthis.se
2650,Tapklik,https://www.tapklik.com/gdpr,butler.tapklik.com onead.tapklik.com s.tapklik.com wins.endpoint.tapklik.com www.tapklik.com
2651,Vertoz,https://www.vertoz.com/gdpr,adm.vrtzads.com banner.vrtzads.com bannerx.vrtzads.com bidder.vrtzads.com bidwin.vrtzads.com c.vrtzads.com clk.vrtzads.com cnv-imp.vrtzads.com conv.vrtzads.com cookie.vrtzads.com d2simp.vrtzads.com dco.vrtzads.com dspaud-imp.vrtzads.com dspimp.vrtzads.com golang.vrtzads.com hb.vrtzads.com imp.vrtzads.com js.vrtzads.com mobile.vrtzads.com native.vrtzads.com postback.vrtzads.com soc.vrtzads.com social.vrtzads.com t.vrtzads.com text.vrtzads.com video.vrtzads.com vrtzads.com vtrack.vrtzads.com vu.vrtzads.com
2652,"Sketchfab, Inc.",https://sketchfab.com/privacy,media.sketchfab.com sketchfab.com static.sketchfab.com
2656,Taiwan Mobile Co Ltd,http://www.ghtinc.com/mi-dsp/privacy-policies/,dsp.tamedia.com.tw tamedia.com.tw
2657,Qualia,https://bluecava.com/privacy-policy,bluecava.com sync.graph.bluecava.com
2658,Alooma,http://alooma.tv/privacypolicy.htm,alooma.tv cdn1.alooma.tv
2660,北京泛为信息科技有限公司,http://www.fancydigital.com.cn/html/privacy_GDRP.html,cm.fancyapi.com fancydigital.com.cn g.fancyapi.com g.sb.amnetapi.com l.fancyapi.com l.ftx.fancyapi.com lftx.fancyapi.com pic.fancyapi.com r.fancyapi.com r.ftx.fancyapi.com w.fancyapi.com
2661,ListenLoop,https://listenloop.com/user-consent-policy,abm2.listenloop.com abm2s3.listenloop.com cdn.listenloop.com v2.listenloop.com
2662,AntVoice,https://www.antvoice.com/en/privacypolicy/,ads.avads.net images-resizer.services.antvoice.com images-resizer.services.avads.net img.avads.net js.avads.net
2663,Bombora,http://bombora.com/privacy,ml314.com
2664,Adclouds,https://adclouds.io/data-gdpr/,adclouds.io cdn-dispatch.adclouds.io cdn.adclouds.io dispatch.adclouds.io
2669,Display.direct,https://display.direct/wp-content/uploads/2018/04/Privacy-Policy.pdf,cdn.display.direct cdn.traffic.direct display.direct traffic.direct
2670,"Amino Payments, Inc.",https://www.aminopay.com/gdpr-compliance/,ad.aminopay.net clear.aminopay.net pay.aminopay.net pub.aminopay.net tag.aminopay.net v-ias.aminopay.net v-wo.aminopay.net
2673,Interplus,https://www.now-tracking.com/privacy.html,api.now-tracking.com creative.now-tracking.com log.now-tracking.com modapi.now-tracking.com now-tracking.com
2676,Stage Flag,http://stageflag.com/privacy/,
2677,Vimeo,https://vimeo.com/cookie_policy,developer.vimeo.com getmevo.com help.vimeo.com join.vimeo.com livestream.com ott.vimeo.com shop.getmevo.com vimeo.com
2678,AE Media,http://www.aemedia.sg/privacy-policy/,
2681,AdRetarget,https://adretarget.me/privacy-policy/,ad.adretarget.me adretarget.me dmp.adretarget.me img.adretarget.me stat.adretarget.me
2682,Etu Corporation,https://www.etusolution.com/index.php/en/about/gdpr,dex.online.etunexus.com etunexus.com hyperlnk.com pixel.hyperlnk.com
2684,LANDS' END,https://www.landsend.com/customerservice/legal_policies/privacy/,landsend.com s7.landsend.com
2685,Digitec Galaxus AG,https://www.digitec.ch/de/Wiki/2791,
2686,Persona.ly,http://persona.ly/privacy_policy,bidder.personaly.bid dsp.persona.ly jp-bidder.personaly.bid persona.ly personaly.bid personaly.click sdk.persona.ly us-bidder.personaly.bid
2689,Lifesight,https://www.lifesight.io/privacy,pixel.ad.lifesight.io
2690,Vertriebswerk,https://eazy.de/agb,clear.eazy.de eazy.de
2691,Somplo,http://somplo.com/privacy-policy/,adserve.somplo.com cdn.somplo.com pixel.somplo.com somplo.com video.somplo.com
2695,TVadSync,https://www.tvadsync.com/privacy-policy/,px.tvadsync.com
2698,X-Social,http://www.xsocialgroup.com/PrivacyPolicy.html,bk.retchat.com mabelle.retchat.com retclub.retchat.com x.retchat.com
2699,Blue,http://getblue.io/privacy,adserver.getblue.io clicktracker.getblue.io event.getblue.io getblue.io imageproxy.getblue.io recom.getblue.io
2702,Adnami ApS,https://adnami.io/privacy-policy.html,adnami.dk adnami.io adnami2.io assets.adnami.io directive.adnami.io labs.adnami.io macro.adnami.io video.adnami.io wave.adnami.io
2704,Ogury Ltd,https://www.ogury.com/privacy,presage.io
2705,Improve Digital,https://www.improvedigital.com/privacy-policy/,360yield.com www.360yield.com
2706,Sovrn,https://www.sovrn.com/privacy-policy/,ce.lijit.com lijit.com vap1ewr.lijit.com
2707,Vungle,https://vungle.com/gdpr-faq/,ads.api.vungle.com api.vungle.com cdn-lb.vungle.com ingest.vungle.com logs.api.vungle.com vungle.com
2709,Smaato,https://www.smaato.com/privacy/,smaato.com smaato.net
2710,AdColony,https://www.adcolony.com/gdpr/,adc-ad-assets.adccache.cn adc-ad-assets.adtilt.com adc3-assets.adccache.cn adc3-assets.adcolony.com adc3-launch.adccache.cn adc3-launch.adcolony.com ads20.adccache.cn ads20.adcolony.com ads30.adccache.cn ads30.adcolony.com androidads21.adccache.cn androidads21.adcolony.com androidads22.adccache.cn androidads22.adcolony.com androidads23.adccache.cn androidads23.adcolony.com androidads30.adccache.cn androidads30.adcolony.com c4d-cdn.adccache.cn c4d-cdn.adcolony.com c4d-cdn.adtilt.com cpa.adccache.cn cpa.adcolony.com events3.adccache.cn events3.adcolony.com events3alt.adccache.cn events3alt.adcolony.com iosads20.adccache.cn iosads20.adcolony.com iosads22.adccache.cn iosads22.adcolony.com iosads24.adccache.cn iosads24.adcolony.com nebula.adccache.cn nebula.adtilt.com pie.adccache.cn pie.adcolony.com rm*.adccache.cn rm*.adtilt.com rm.adccache.cn rm.adtilt.com wd.adccache.cn wd.adcolony.com
